itemid,name,quality,tips1,tips2,icon,flash,model,dropModel,droptime,dropMinLev,dropMaxLev,itemtype,level,cslevel,cls,buffertype,bufferparam,uselv,interval,timeout,sell,price,dropvalue,onlyone,isdelete,bind,overlying,durable,career,sex,critRate,critical,holyAtt,pkatt,pkdef,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,attackSpeed,dodge,hp,mp,neili,nelirec,hpper,heathRecover,magicRecover,poisonRecover,usecd,xlvalue,reinlv,effect,luck,efftype,bstype,cast,nbvalue,shenqi,autonopen,suitid,ispl,pureatk,puredef,diaoluo,flag,task,link,light,suitlevel,skilladd,fly,uniondonate,pubcd,pinfen,leixing,shuangji,boxid,groundname,log,timelimit,expadd,buffid,qhmax,zlmax,bagorder,showspecialbg,notice,xinfa,kangxing,kangxingshow,xllv,back
241102060,七日有礼1,3,七日有礼登陆1日礼包,七日有礼,153,0,0,153,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102061,七日有礼2,3,七日有礼登陆2日礼包,七日有礼,154,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102062,七日有礼3,3,七日有礼登陆3日礼包,七日有礼,155,0,0,155,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102063,七日有礼4,3,七日有礼登陆4日礼包,七日有礼,156,0,0,156,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102064,七日有礼5,3,七日有礼登陆5日礼包,七日有礼,157,0,0,157,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102065,七日有礼6,3,七日有礼登陆6日礼包,七日有礼,158,0,0,158,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102066,七日有礼7,3,七日有礼登陆7日礼包,七日有礼,159,0,0,159,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102067,行会礼包-1名会长,5,第一名行会会长礼包,行会福利,158,0,0,158,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102068,行会礼包-1名副会长,4,第一名行会会长礼包,行会福利,157,0,0,157,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102069,行会礼包-1名会员,3,第一名行会会长礼包,行会福利,156,0,0,156,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102070,行会礼包-2~3名会长,5,第一名行会会长礼包,行会福利,155,0,0,155,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102071,行会礼包-2~3名副会长,4,第一名行会会长礼包,行会福利,154,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102072,行会礼包-2~3名会员,3,第一名行会会长礼包,行会福利,153,0,0,153,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102073,行会礼包-4~5名会长,5,第一名行会会长礼包,行会福利,152,0,0,152,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102074,行会礼包-4~5名副会长,4,第一名行会会长礼包,行会福利,151,0,0,151,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102075,行会礼包-4~5名会员,3,第一名行会会长礼包,行会福利,150,0,0,150,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102076,微型经验袋,3,,,170,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102077,小型经验袋,3,,,171,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102078,中型经验袋,3,,,172,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102079,大型经验袋,3,,,173,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102080,超级经验袋,3,,,174,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102081,极品经验袋,3,,,175,0,0,154,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240202034,低级守卫令牌,2,可用于在<p><font color='#53b436'>塔防副本</font>中召唤<p><font color='#53b436'>低级守卫</font>,活动奖励、商城购买,240202034,0,0,240202034,120000,0,0,2,1,0,16,0,10,1,0,,1,100,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,1,0,,,,,,,,,,其他,0,,1,1,,,,,,999999999,,,,,,,
240202035,高级守卫令牌,3,可用于在<p><font color='#53b436'>塔防副本</font>中召唤<p><font color='#53b436'>强大的高级守卫</font>,活动奖励、商城购买,240202035,0,0,240202035,120000,0,0,2,1,0,16,0,10,1,0,,1,100,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,1,0,,,,,,,,,,其他,0,,1,1,,,,,,999999999,,,,,,,
242702001,修为,3,,,242702001,0,0,242702001,60000,0,0,2,1,0,27,0,1000,80,1,,1,1,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,3,,,,材料,1,,1,1,,,,,,999999999,,,,,,,
242702002,高级修为,3,打开可获得<p><font color='#53b436'>50000</font>修为<br>每日限购<p><font color='#53b436'>20</font>次<br>可在<p><font color='#53b436'>【角色-转生】</font>面板消耗修为<p><font color='#53b436'>提高转生等级</font>,首充礼包,242702002,0,0,242702002,60000,0,0,2,1,0,27,0,10000,80,1,,1,1,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,6,,,,,,3,,,,材料,1,,1,1,,,,,,999999999,,,,,,,
240702157,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702158,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702159,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702160,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702161,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702154,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702155,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702156,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702162,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702200,掉落,1,,,240702043,0,0,240702043,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,材料,0,,1,,,,,,,999999999,,,,,,,
240702163,首充礼包,1,,,166,0,0,166,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,其他,0,,1,1,,,,,,999999999,,,,,,,
240702164,100声望,2,打开后可直接获得<p><font color='#53b436'>100</font>声望<br>可在<p><font color='#53b436'>【官位】</font>面板<p><font color='#53b436'>提高官位等级</font>,BOSS掉落、商城购买,240702124,0,0,240702124,120000,0,0,2,0,0,7,0,0,1,0,,0,100,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,5,,,,材料,1,,1,1,,,,,,999999999,,,,,,,
240702165,1000声望,3,打开后可直接获得<p><font color='#53b436'>1000</font>声望<br>可在<p><font color='#53b436'>【官位】</font>面板<p><font color='#53b436'>提高官位等级</font>,BOSS掉落、商城购买,240702125,0,0,240702125,120000,0,0,2,0,0,7,0,0,1,0,,0,100,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,5,,,,材料,1,,1,1,,,,,,999999999,,,,,,,
240702166,声望卷轴（中）,2,打开后可直接获得<p><font color='#53b436'>20000</font>声望<br>每日限购<p><font color='#53b436'>20</font>次<br>可在<p><font color='#53b436'>【官位】</font>面板<p><font color='#53b436'>提高官位等级</font>,BOSS掉落、商城购买,240702126,0,0,240702126,120000,0,0,2,0,0,7,0,0,1,0,,0,100,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,5,,,,材料,1,,1,1,,,,,,999999999,,,,,,,
240702167,声望卷轴（高）,3,打开后可直接获得<p><font color='#53b436'>200000</font>声望<br>每日限购<p><font color='#53b436'>20</font>次<br>可在<p><font color='#53b436'>【官位】</font>面板<p><font color='#53b436'>提高官位等级</font>,BOSS掉落、商城购买,240702127,0,0,240702127,120000,0,0,2,0,0,7,0,0,1,0,,0,100,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,5,,,,材料,1,,1,1,,,,,,999999999,,,,,,,
242702003,高级修为,3,打开可获得<p><font color='#53b436'>50000</font>修为<br>每日限购<p><font color='#53b436'>20</font>次<br>可在<p><font color='#53b436'>【角色-转生】</font>面板消耗修为<p><font color='#53b436'>提高转生等级</font>,活动奖励、商城购买,242702003,0,0,242702003,60000,0,0,2,1,0,27,0,50000,80,1,,1,1,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,3,,,,材料,1,,1,1,,,,,,100000211,,,,,,,
242702004,超级修为,3,打开可获得<p><font color='#53b436'>500000</font>修为<br>每日限购<p><font color='#53b436'>10</font>次<br>可在<p><font color='#53b436'>【角色-转生】</font>面板消耗修为<p><font color='#53b436'>提高转生等级,活动奖励、商城购买,242702004,0,0,242702004,60000,0,0,2,1,0,27,0,500000,80,1,,1,1,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,3,,,,材料,1,,1,1,,,,,,100000210,,,,,,,
242702005,测试修为,3,231500000修为,活动奖励、商城购买,242702004,0,0,242702004,60000,0,0,2,1,0,27,0,231500000,1,1,,1,1,0,0,1,1,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,1,,,0,0,,,,,,3,,,,材料,1,,1,,,,,,,999999999,,,,,,,
242302001,基本剑法,3,双击使用可学习基本剑法技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,1,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,101#10000,7,,,,技能书,0,,1,,,,,,,100000212,,,,,,,
242302002,攻杀剑法,3,双击使用可学习攻杀剑法技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,1,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,102#10000,7,,,,技能书,0,,1,,,,,,,100000213,,,,,,,
242302003,刺杀剑法,3,双击使用可学习刺杀剑法技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,7,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,103#10000,7,,,,技能书,0,,1,,,,,,,100000214,,,,,,,
242302004,半月剑法,3,双击使用可学习半月剑法技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,20,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,104#10000,7,,,,技能书,0,,1,,,,,,,100000215,,,,,,,
242302005,野蛮冲撞,3,双击使用可学习野蛮冲撞技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,15,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,105#10000,7,,,,技能书,0,,1,,,,,,,100000216,,,,,,,
242302006,烈火剑法,3,双击使用可学习烈火剑法技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,34,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,106#10000,7,,,,技能书,0,,1,,,,,,,100000217,,,,,,,
242302007,逐日剑法,5,<p><font color='#cf26a5'>双击使用可学习逐日剑法技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font></font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,70,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,1,,,0,6,,,,,110#10000,7,,,,技能书,0,,1,1,,,,,,100000218,,,,,,,
242302008,擒龙手,5,双击使用可学习擒龙手技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023001,0,0,2023001,120000,0,0,2,0,0,23,30,0,70,0,,1,100,0,0,1,0,99,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,1,,,0,0,,,,,112#10000,7,,,,技能书,0,,1,1,,,,,,100000219,,1,,,,,
242302009,寒冰掌,5,<p><font color='#cf26a5'>双击使用可学习寒冰掌技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font></font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,70,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,1,,,0,6,,,,,201#10000,7,,,,技能书,0,,1,1,,,,,,100000220,,,,,,,
242302010,抗拒之炎,3,双击使用可学习抗拒之炎技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,1,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,202#10000,7,,,,技能书,0,,1,,,,,,,100000221,,,,,,,
242302011,诱惑之光,3,双击使用可学习诱惑之光技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,40,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,203#10000,7,,,,技能书,0,,1,,,,,,,100000222,,,,,,,
242302012,闪电术,3,双击使用可学习闪电术技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,7,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,204#10000,7,,,,技能书,0,,1,,,,,,,100000223,,,,,,,
242302013,瞬息移动,3,双击使用可学习瞬息移动技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,40,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,205#10000,7,,,,技能书,0,,1,,,,,,,100000224,,,,,,,
242302014,火墙,3,双击使用可学习火墙技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,32,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,207#10000,7,,,,技能书,0,,1,,,,,,,100000225,,,,,,,
242302015,魔法盾,3,双击使用可学习魔法盾技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,40,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,210#10000,7,,,,技能书,0,,1,,,,,,,100000226,,,,,,,
242302016,寒冰咆哮,3,双击使用可学习寒冰咆哮技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,35,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,212#10000,7,,,,技能书,0,,1,,,,,,,100000227,,,,,,,
242302017,爆裂火焰,3,双击使用可学习爆裂火焰技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,99,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,214#10000,7,,,,技能书,0,,1,,,,,,,100000228,,,,,,,
242302018,疾光电影,3,双击使用可学习疾光电影技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,34,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,216#10000,7,,,,技能书,0,,1,,,,,,,100000229,,,,,,,
242302019,地狱雷光,3,双击使用可学习地狱雷光技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,15,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,1,,,0,0,,,,,218#10000,7,,,,技能书,0,,1,,,,,,,100000230,,,,,,,
242302020,流星火雨,5,双击使用可学习流星火雨技能，如果已经学习，可提升<p><font color='#53b436'>10000</font>熟练度<br>也可在<p><font color='#53b436'>【技能】</font>面板使用，技能熟练度满足之后可<p><font color='#53b436'>提升技能等级</font>,尸王殿,2023009,0,0,2023009,120000,0,0,2,0,0,23,30,0,70,0,,1,100,0,0,1,0,99,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,1,,,0,0,,,,,221#10000,7,,,,技能书,0,,1,1,,,,,,100000231,,1,,,,,
